ID_ENCUESTA,ID_VEHICULO,ID_TIPOVEHICULO,ID_COMBUSTIBLE,MUNICIPIO_MATRICULA,PERTENECE_VEHICULO,PERSONA_DUENOVEHICULO,EXENTO_PICOYPLACA,RAZON_EXENTO,DONDE_GUARDAVEHICULO,VALOR_PARQUEO
18510260,1,1,1,11001,1,4,2,-1,3,100000
18510260,2,4,1,NS,1,1,1,12,1,-1
18510260,3,4,1,FUSA,1,3,1,12,1,-1
18510540,1,1,1,11001,2,-1,2,-1,1,-1
18510540,2,4,1,11001,1,1,1,12,1,-1
18510840,1,1,5,11001,1,1,2,-1,2,90000
18510842,1,1,1,11001,1,2,2,-1,2,100000
18510843,1,4,1,11001,1,1,1,12,1,-1
18510930,1,1,1,11001,1,1,2,-1,2,40000
18511220,1,4,1,BOGOTA,1,1,1,12,2,0
18511222,1,1,1,FACA,1,2,2,-1,2,0
18511361,1,1,1,BOGOTA,1,1,2,-1,2,100000
18511361,2,4,1,BOGOTA,1,2,2,-1,2,100000
18511790,1,1,1,BOGOTA,1,1,2,-1,1,-1
18511957,1,1,1,BOGOTA,1,1,2,-1,3,80000
18512059,1,1,5,111001,1,1,2,-1,1,-1
18512060,1,1,1,899,1,1,2,-1,1,-1
18512062,1,4,1,BOGOTA,1,3,1,12,2,0
18512083,1,4,1,BOGOTA,1,1,1,8,1,-1
18512115,1,1,1,11001,1,1,2,-1,1,-1
18512121,1,1,1,11001,1,1,2,-1,1,-1
18512124,1,9,2,473,1,1,1,1,1,-1
18512129,1,1,6,BOGOTA,1,1,1,10,4,0
18512129,2,4,1,BOGOTA,1,2,1,12,1,-1
18512232,1,4,1,11001,1,1,2,-1,1,-1
18512236,1,1,1,11001,1,1,2,-1,1,-1
18512352,1,2,1,11001,1,1,2,-1,2,60000
18512783,1,4,1,11001,1,1,1,12,1,-1
18512784,1,4,1,11001,1,1,1,12,1,-1
18512786,1,1,1,11001,1,1,2,-1,3,0
18512940,1,4,1,BOGOTA,1,1,2,-1,1,-1
18512944,1,4,1,MANIZALES,4,-1,2,-1,3,40000
18512945,1,4,1,BOGOTA,1,1,1,12,1,-1
18512946,1,4,1,BOGOTA,1,1,1,12,1,-1
18512947,1,4,1,BOGOTA,1,1,1,12,1,-1
18512970,1,1,1,11001,1,2,2,-1,3,0
18512972,1,1,1,11001,1,1,2,-1,3,80000
18512974,1,1,1,1101,1,1,2,-1,3,0
18512981,1,1,1,BOGOTA,1,1,2,-1,1,-1
18512983,1,2,1,CERETE,1,1,1,12,1,-1
18513073,1,1,1,BOGOTA,1,1,2,-1,2,60000
18513077,1,4,1,BOGOTA,1,3,2,-1,1,-1
18513078,1,4,1,BOGOTA,1,1,1,12,1,-1
18513147,1,9,2,SOACHA,1,1,4,-1,4,90000
18513260,1,1,1,377,1,1,2,-1,3,15000
18513625,1,1,2,MIRANDA VALLE,1,1,1,10,4,130000
18513625,2,4,1,BOGOTA,1,1,1,12,1,-1
18513626,1,1,1,175,1,1,2,-1,1,-1
18513870,1,1,5,CALERA,1,1,2,-1,3,90000
18513894,1,1,1,BOGOTA,1,1,2,-1,1,-1
18513897,1,4,1,BOGOTA,1,1,2,-1,3,50000
18513943,1,2,1,BOGOTA,4,-1,1,12,3,120000
18513952,1,1,1,BOGOTA,1,1,2,-1,1,-1
18513952,2,1,1,BOGOTA,1,4,2,-1,1,-1
18514155,1,1,1,11001,1,1,2,-1,1,-1
18514155,2,4,1,HONDA,1,1,1,12,1,-1
18514158,1,1,1,11011,1,2,2,-1,2,5000
18514160,1,1,1,11001,1,1,2,-1,3,5000
18514178,1,1,1,BUCARAMANGA,1,1,2,-1,1,-1
18514179,1,4,1,CALERA,1,1,1,12,1,-1
18514252,1,1,1,11001,1,1,2,-1,1,-1
18514252,2,4,1,11001,1,3,1,12,1,-1
18514351,1,1,1,BOGOTA,1,1,2,-1,3,100000
18514508,1,1,5,BOGOTA,1,2,2,-1,1,-1
18514519,1,3,1,MOSQUERA,1,1,1,12,1,-1
18514535,1,4,1,11001,1,1,2,-1,1,-1
18514535,2,4,1,11001,1,1,2,-1,1,-1
18514535,3,4,1,11001,1,1,2,-1,1,-1
18514716,1,1,1,11001,1,1,2,-1,1,-1
18514718,1,1,1,11001,1,1,2,-1,3,100000
18514718,2,1,1,11001,1,2,2,-1,3,80000
18514718,3,4,1,11001,1,3,1,12,3,40000
18514718,4,4,1,11001,1,4,1,12,3,40000
18514888,1,4,1,11001,1,1,2,-1,1,-1
18515380,1,1,1,11001,1,3,2,-1,1,-1
18515382,1,1,1,BOGOTA,1,1,2,-1,1,-1
18515382,2,1,1,BOGOTA,1,2,2,-1,1,-1
18515386,1,1,1,BOGOTA,1,3,2,-1,1,-1
18515458,1,4,1,286,1,1,1,12,3,0
18516197,1,4,1,BOGOTA,1,1,1,12,1,-1
18516198,1,1,1,11001,1,5,2,-1,1,-1
18516200,1,1,1,11001,1,1,2,-1,1,-1
18516202,1,1,1,11001,1,2,2,-1,1,-1
18516202,2,2,1,CAQUETA,1,3,2,-1,1,-1
18520172,1,2,1,11001,1,1,1,10,1,-1
18521437,1,1,4,269,1,1,2,-1,1,-1
18522949,1,1,4,BOGOTA,4,-1,1,12,5,0
18522950,1,4,1,BOGOTA,1,1,1,12,1,-1
18526231,1,1,1,11001,1,1,2,-1,1,-1
18526232,1,1,1,11001,1,1,2,-1,1,-1
18526232,2,4,1,11001,1,1,1,12,1,-1
18527563,1,4,1,BOGOTA,1,1,1,12,1,-1
18527565,1,1,1,ZIPAQUIRA,4,-1,2,-1,1,-1
18528471,1,1,1,754,1,1,2,-1,1,-1
18528474,1,1,1,BOGOTA,1,1,2,-1,1,-1
18528983,1,5,1,11001,1,1,2,-1,2,60000
18534078,1,4,1,11001,1,1,1,12,1,-1
18534097,1,1,1,11001,1,1,2,-1,1,-1
18534125,1,4,1,ACACIAS META,1,3,1,12,1,-1
18537863,1,4,1,11001,1,1,2,-1,3,50000
18539116,1,1,1,BOGOTA,1,1,2,-1,2,0
18539118,1,4,1,BOGOTA,1,1,1,12,2,0
18539118,2,4,1,BOGOTA,1,3,1,12,2,0
18539736,1,1,1,BOGOTA,1,1,2,-1,1,-1
18539737,1,1,1,BOGOTA,1,1,2,-1,1,-1
18539737,2,1,1,BOGOTA,1,1,2,-1,1,-1
18539737,3,1,1,BOGOTA,1,1,2,-1,1,-1
18539999,1,4,1,BOGOTA,1,1,1,12,1,-1
18540000,1,4,1,BOGOTA:-),1,1,1,12,1,-1
18540359,1,4,1,11001,1,3,1,12,1,-1
18540419,1,1,1,BOGOTA,1,2,2,-1,1,-1
18540427,1,1,1,BOGOTA,1,2,2,-1,3,121000
18540427,2,4,1,BOGOTA,1,3,1,12,1,-1
18540430,1,1,1,BOGOTA,1,1,2,-1,3,80000
18540433,1,1,1,VILLAMARIA,1,1,2,-1,4,120000
18540436,1,1,1,BOGOTA,1,2,2,-1,1,-1
18540833,1,5,1,BOGOTA,4,-1,2,-1,5,5000
18540834,1,6,5,FUNZA,1,2,1,12,1,-1
18540836,1,8,1,BOGOTA,4,-1,2,-1,4,5000
18540862,1,4,1,BOGPTA,4,-1,2,-1,3,10000
18540863,1,4,1,BOGOTA,1,1,1,4,1,-1
18541238,1,1,5,11001,1,1,2,-1,1,-1
18541238,2,4,1,TUNJA,2,-1,1,12,3,0
18541238,3,4,1,286,4,-1,1,12,5,80000
18541285,1,4,1,11001,1,1,1,12,2,50
18541387,1,1,1,11001,1,3,2,-1,1,-1
18541405,1,1,1,1101,1,1,2,-1,1,-1
18541405,2,1,1,175,1,5,2,-1,1,-1
18541407,1,1,2,11001,4,-1,2,-1,1,-1
18541408,1,1,5,175,4,-1,1,12,1,-1
18541416,1,1,1,1101,1,4,2,-1,3,80000
18541673,1,4,1,1001,1,1,2,-1,1,-1
18541913,1,5,4,11001,3,-1,2,-1,1,-1
18541914,1,4,1,VILLAVICENCIO,1,1,1,12,1,-1
18541947,1,6,5,RIO NEGRO,1,1,2,-1,3,70000
18541997,1,4,1,11001,1,2,1,12,1,-1
18542147,1,1,1,11001,1,1,2,-1,1,-1
18542147,2,4,1,11001,1,6,2,-1,1,-1
18542149,1,4,1,11001,1,1,2,-1,1,-1
18542151,1,1,1,11001,1,1,2,-1,1,-1
18542153,1,1,5,BUCARAMANGA,1,1,2,-1,3,20000
18542154,1,1,1,11001,1,1,2,-1,3,20000
18542155,1,4,1,11001,1,1,2,-1,1,-1
18542156,1,1,1,11001,1,3,2,-1,3,30000
18542158,1,4,1,11001,1,1,2,-1,1,-1
18542199,1,4,1,BOGOTA,1,2,1,12,1,-1
18542219,1,1,5,11001,1,5,2,-1,4,40000
18542222,1,1,1,11001,1,1,2,-1,2,90000
18542273,1,1,1,11001,1,1,2,-1,1,-1
18542352,1,1,1,11001,1,1,2,-1,2,40000
18542419,1,5,4,11001,4,-1,2,-1,5,0
18542742,1,1,1,11001,1,1,2,-1,4,100000
18542745,1,1,1,ALVARADO TOLIMA,1,1,2,-1,4,120000
18542865,1,4,1,11001,1,1,1,12,1,-1
18542870,1,4,1,11001,1,1,1,12,1,-1
18542930,1,6,2,BOGOTA,4,-1,2,-1,4,250000
18543004,1,4,1,BOGOTA,1,2,1,12,1,-1
18543004,2,4,1,BOGOTA,4,-1,1,12,1,-1
18543022,1,4,1,BOGOTA,1,2,1,12,1,-1
18543022,2,4,1,BOGOTA,1,3,1,12,1,-1
18543023,1,1,1,BOGOTA,1,1,2,-1,1,-1
18543048,1,1,1,11001,1,1,2,-1,1,-1
18543061,1,4,1,11001,1,1,1,12,1,-1
18543069,1,1,5,1100,1,1,2,-1,1,-1
18543069,2,4,1,99,1,1,2,-1,3,0
18543069,3,4,3,286,4,-1,2,-1,5,80000
18543155,1,4,1,11001,1,1,2,-1,1,-1
18543205,1,4,1,CALERA,1,1,2,-1,1,-1
18543209,1,1,1,CALI,1,1,2,-1,1,-1
18543252,1,1,1,BOGOTA,1,1,2,-1,1,-1
18543253,1,1,1,BOGOTA,1,1,2,-1,4,70000
18543254,1,1,1,BOGOTA,1,2,2,-1,4,90000
18543379,1,1,1,BOGOTA,1,3,2,-1,1,-1
18543400,1,3,1,BOGOTA,1,1,1,12,3,120000
18543425,1,1,1,BOGOTA,1,2,2,-1,1,-1
18543426,1,1,1,BOGOTA,1,1,2,-1,1,-1
18543428,1,1,1,CUNDINAMARCA,1,2,2,-1,1,-1
18543442,1,1,1,BOGOTA,1,1,2,-1,1,-1
18543443,1,4,1,BOGOTA,1,1,2,-1,1,-1
18543445,1,4,1,BOGOTA,1,1,2,-1,1,-1
18543533,1,1,1,11001,1,1,2,-1,5,0
18543589,1,1,1,BOGOTA,1,1,2,-1,1,-1
18543591,1,1,1,BOGOTA,1,1,1,12,1,-1
18543591,2,1,1,BOGOTA,1,1,1,12,1,-1
18543622,1,4,1,754,1,1,2,-1,1,-1
18543655,1,1,1,11001,1,2,2,-1,2,-1
18543657,1,1,1,BOGOTA,1,1,2,-1,1,-1
18543658,1,4,1,BOGOTA,2,-1,1,2,1,-1
18543835,1,4,1,PASTO,1,2,1,12,1,-1
18543904,1,4,1,CHIA,4,-1,1,12,1,-1
18543907,1,2,1,11001,1,2,1,12,1,-1
18543911,1,4,1,11001,1,1,1,12,1,-1
18544118,1,1,1,11001,1,1,2,-1,1,-1
18544146,1,4,1,BOGOTA,1,2,1,12,1,-1
18544149,1,1,1,GRANADA META,1,1,2,-1,1,-1
18544155,1,1,1,ENVIGADO,1,1,2,-1,2,0
18544262,1,1,1,BOGOTA,1,1,2,-1,2,23000
18544335,1,1,2,11001,1,1,2,-1,2,100000
18544335,2,7,3,11001,1,2,1,12,1,-1
18544437,1,4,5,BOGOTA,1,1,2,-1,1,-1
18544654,1,1,4,1101,1,1,2,-1,1,-1
18544676,1,1,1,1101 BOGOTA,1,1,2,-1,1,-1
18544804,1,4,1,11001,1,1,1,12,1,-1
18544805,1,1,1,473,1,1,2,-1,3,75000
18544807,1,1,1,11001,1,1,2,-1,1,-1
18544821,1,1,7,BOGOTA,1,1,2,-1,1,-1
18544879,1,2,1,11001,1,3,2,-1,3,5000
18544880,1,1,1,11001,1,1,2,-1,1,-1
18544883,1,4,1,11001,1,1,1,12,1,-1
18544885,1,1,1,11001,1,1,2,-1,1,-1
18544886,1,1,1,11001,1,1,2,-1,1,-1
18545076,1,4,1,11001,1,4,1,12,1,-1
18545479,1,1,1,MEDELLIN,1,1,2,-1,3,0
18545480,1,1,1,BOGOTA,1,1,2,-1,1,-1
18545481,1,4,1,BOGOTA,1,1,2,-1,1,-1
18546101,1,4,1,11001,1,4,1,12,1,-1
18546103,1,1,1,11001,1,1,2,-1,1,-1
18546103,2,1,1,11001,1,5,2,-1,1,-1
18549205,1,1,1,BOGOTA,1,1,2,-1,1,-1
18549205,2,1,1,BOGOTA,1,3,2,-1,3,60000
18549413,1,89,5,BUCRAMAMGA,1,-1,1,-1,1,-1
18549781,1,1,1,11001,1,1,2,-1,1,-1
18549786,1,4,1,11001,1,1,2,-1,3,50000
18550407,1,1,1,11001,1,4,2,-1,1,-1
18550408,1,1,1,11001,1,1,2,-1,1,-1
18550408,2,4,1,11001,1,3,1,12,1,-1
18550482,1,1,1,175,1,1,2,-1,3,90000
18550491,1,4,1,11001,1,1,1,12,1,-1
18550492,1,4,1,11001,1,1,1,12,4,60000
18550497,1,4,1,10001,1,1,1,12,1,-1
18550497,2,4,1,10001,4,-1,1,12,1,-1
18550915,1,1,1,11001,1,1,2,-1,2,100000
18550916,1,4,1,11001,1,4,2,-1,1,-1
18551017,1,1,1,BOGOTA,1,5,2,-1,3,80000
18551221,1,1,1,BOGOTA,1,1,2,-1,3,80000
18552163,1,1,1,175,1,2,2,-1,1,-1
18552166,1,2,5,11001,1,1,1,10,1,-1
18552469,1,1,5,BOGOTA,1,1,2,-1,1,-1
18552469,2,4,5,BOGOTA,1,1,1,12,1,-1
18552697,1,1,1,11001,1,2,2,-1,1,-1
18552700,1,4,1,11001,1,1,1,2,1,-1
18552736,1,1,1,BOGOTA,1,1,2,-1,1,-1
18552736,2,4,1,BOGOTA,1,3,1,12,1,-1
18552739,1,1,1,BOGOTA,4,-1,2,-1,1,-1
18552739,2,89,1,MOSQUERA,1,-1,2,-1,1,-1
18552740,1,1,1,BOGOTA,1,1,2,-1,1,-1
18552744,1,1,1,BOGOTA,1,1,2,-1,1,-1
18552744,2,1,1,BOGOTA,1,2,2,-1,1,-1
18552745,1,1,2,BOGOTA,1,1,1,4,1,-1
18552745,2,1,1,BOGOTA,1,2,2,-1,1,-1
18552757,1,1,1,BOGOTA,1,1,2,-1,1,-1
18553352,1,1,1,11001,1,1,2,-1,3,120000
18553357,1,1,1,377,1,1,2,-1,1,-1
18556345,1,1,1,11001,1,1,2,-1,1,-1
18556348,1,1,1,11001,1,2,2,-1,2,100000
18556350,1,4,1,11001,1,1,1,12,2,0
18556354,1,1,1,11001,1,1,2,-1,2,0
18556479,1,4,1,BOGOTA,1,2,2,-1,1,-1
18556775,1,4,1,BOGOTA,1,1,1,12,1,-1
18556775,2,4,1,BOGOTA,4,-1,1,12,1,-1
18556775,3,4,1,BOGOTA,4,-1,1,12,1,-1
18557115,1,2,1,BOGOTA,1,2,2,-1,4,90000
18562813,1,1,1,BOGOTA,1,1,2,-1,3,100000
18562815,1,1,1,BOGOTA,1,1,2,-1,2,0
18562817,1,1,1,BOGOTA,1,1,2,-1,3,0
18562817,2,1,1,BOGOTA,1,2,2,-1,3,0
18562817,3,1,1,BOGOTA,1,3,2,-1,3,0
18562818,1,1,1,BOGOTA,1,1,2,-1,3,0
18562818,2,1,1,BOGOTA,1,2,2,-1,3,0
18563079,1,1,1,1101,1,1,2,-1,4,100000
18563080,1,1,1,11001,1,2,2,-1,1,-1
18563302,1,1,4,11001,1,1,2,-1,1,-1
18563302,2,2,2,11001,1,1,2,-1,2,120000
18563302,3,5,4,11001,1,1,2,-1,1,-1
18563308,1,1,1,11001,1,2,2,-1,3,70000
18563311,1,2,4,NO SABE,1,1,1,4,3,0
18566809,1,4,1,11001,1,1,1,12,1,-1
18567243,1,1,1,175,1,1,2,-1,2,180000
18567250,1,4,1,11001,1,1,1,12,2,20000
18567330,1,4,1,11001,1,1,2,-1,1,-1
18567399,1,4,1,11001,1,1,1,12,1,-1
18567399,2,4,1,11001,1,2,1,12,1,-1
18567400,1,1,1,11001,1,1,2,-1,1,-1
18567404,1,1,1,11001,1,1,2,-1,3,90000
18567404,2,4,1,11001,1,1,1,12,1,-1
18567574,1,4,1,11001,1,3,1,12,1,-1
18567688,1,4,1,BOGOTA,1,2,2,-1,3,30
18567690,1,4,1,SOACHA,1,2,2,-1,1,-1
18567748,1,1,1,BOGOTA,1,1,2,-1,4,90000
18568035,1,1,1,11001,1,1,2,-1,1,-1
18568088,1,2,5,11001,1,1,2,-1,4,180000
18568090,1,2,2,214,2,-1,2,-1,4,0
18568090,2,5,1,11001,4,-1,2,-1,4,0
18568096,1,2,5,11001,1,1,2,-1,1,-1
18568101,1,4,1,11001,1,1,2,-1,3,25000
18568300,1,1,1,BUCARAMANGA,1,2,2,-1,2,20000
18568304,1,5,4,11001,1,2,2,-1,4,0
18568701,1,4,1,11001,4,-1,1,12,1,-1
18568719,1,1,1,11001,1,1,2,-1,1,-1
18568731,1,1,1,11001,1,3,2,-1,1,-1
18568732,1,1,1,11001,1,1,2,-1,1,-1
18568733,1,1,1,11001,1,1,2,-1,1,-1
18568776,1,1,1,11001,1,1,2,-1,1,-1
18568776,2,1,1,11001,1,1,2,-1,1,-1
18568785,1,4,1,CUNDINAMARCA,1,4,1,12,1,-1
18568786,1,6,2,11001,4,-1,2,-1,4,100000
18568788,1,4,1,FUZAGASUGA,1,1,1,12,1,-1
18568826,1,1,1,BOGOTA,1,1,2,-1,2,56000
18568837,1,2,5,11001,1,1,1,12,1,-1
18568881,1,4,1,CUNDINAMARCA,1,1,1,12,1,-1
18568888,1,1,1,11001,1,1,2,-1,1,-1
18569135,1,2,1,11001,1,2,2,-1,3,50000
18569138,1,1,2,11001,1,1,2,-1,1,-1
18569139,1,1,1,11001,1,1,2,-1,1,-1
18569139,2,1,1,11001,1,1,2,-1,1,-1
18569139,3,4,1,11001,1,1,2,-1,1,-1
18569140,1,1,2,11001,1,1,2,-1,1,-1
18569140,2,1,1,11001,1,1,2,-1,1,-1
18569171,1,5,1,473,1,1,2,-1,1,-1
18569199,1,1,1,BOGOTA,1,1,2,-1,3,100000
18569199,2,89,1,BOGOTA,1,1,2,12,3,-1
18569202,1,4,1,11001,1,1,1,12,1,-1
18569203,1,1,1,11001,1,1,2,-1,4,140000
18569212,1,4,1,BOGOTA,1,1,1,12,3,40000
18569285,1,1,1,11001,1,1,2,-1,1,-1
18569299,1,1,1,BOGOTA,1,1,2,-1,1,-1
18569299,2,4,1,BOGOTA,1,1,1,12,1,-1
18569300,1,1,1,BOGOTA,1,1,2,-1,2,50000
18739429,1,1,1,BOGOTA,1,1,2,-1,2,150000
18739431,1,1,1,BOGOTA,1,1,2,-1,1,-1
18739434,1,4,1,BOGOTA,1,1,1,12,1,-1
18739452,1,1,1,1001,1,1,2,-1,1,-1
18739455,1,1,1,11001,1,1,2,-1,1,-1
18739456,1,1,4,11001,1,1,2,-1,1,-1
18739577,1,4,1,11001,1,1,1,12,1,-1
18739581,1,1,1,SANTA MARTA.,1,1,2,-1,1,-1
18739613,1,1,1,BOGOTA,1,1,2,-1,1,-1
18739613,2,1,1,BOGOTA,1,1,2,-1,1,-1
18739615,1,1,1,BOGOTA,1,2,2,-1,1,-1
18739615,2,2,2,CHIA,1,1,2,-1,1,-1
18739616,1,1,1,BOGOTA,1,1,2,-1,1,-1
18739616,2,1,1,BOGOTA,1,2,2,-1,1,-1
18739617,1,1,1,BOGOTA,1,1,2,-1,1,-1
18739617,2,2,1,MEDELLIN,1,1,2,-1,1,-1
18739617,3,4,1,BOGOTA,1,1,1,12,1,-1
18739675,1,4,1,GIRARDOT,1,1,1,12,1,-1
18739677,1,4,1,11001,1,1,1,12,1,-1
18739678,1,1,1,11001,1,2,2,-1,1,-1
18739684,1,4,1,IBAGUE,1,1,1,12,1,-1
18739794,1,4,1,11001,1,1,1,12,1,-1
18739796,1,1,1,110001,1,1,2,-1,1,-1
18739944,1,4,1,BOGOTA,1,1,1,12,1,-1
18739948,1,1,4,CALERA,1,1,2,-1,2,30000
18739950,1,1,1,BARRANQUILLA,1,1,2,-1,1,-1
18739951,1,4,1,BOGOTA,1,1,1,12,1,-1
18739995,1,1,1,11001,1,1,2,-1,1,-1
18740007,1,1,1,11001,1,2,2,-1,1,-1
18740009,1,1,1,11001,1,1,2,-1,2,80000
18740177,1,1,1,BOGOTA 11001,1,1,2,-1,1,-1
18740178,1,4,1,CALI,1,1,1,12,1,-1
18740182,1,1,1,BOGOTA 11001,1,1,2,-1,1,-1
18740182,2,4,1,BOGOTA 11001,1,1,1,12,1,-1
18740188,1,4,1,BOGOTA 11001,1,1,1,12,1,-1
18740242,1,1,1,BOGOTA,4,-1,2,-1,1,-1
18740268,1,1,1,11001,1,2,2,-1,1,-1
18740271,1,1,1,11001,1,2,2,-1,3,80000
18740303,1,1,1,BOGOTA,1,2,2,-1,1,-1
18740303,2,1,1,BOGOTA,1,2,2,-1,1,-1
18740304,1,1,5,TOLIMA,1,1,2,-1,1,-1
18740307,1,2,1,BOGOTA,1,1,2,-1,1,-1
18740309,1,1,1,11001,1,3,2,-1,1,-1
18740310,1,1,1,11001,1,1,2,-1,1,-1
18740311,1,1,1,11001,1,1,2,-1,1,-1
18740312,1,1,1,11001,1,2,2,-1,1,-1
18740313,1,1,1,11001,1,2,2,-1,1,-1
18740314,1,1,1,11001,1,1,2,-1,1,-1
18740359,1,1,1,BOGOTA,1,1,2,-1,1,-1
18740359,2,5,1,BOGOTA,4,-1,2,-1,1,-1
18740361,1,1,1,BOGOTA,1,1,2,-1,1,-1
18740362,1,4,1,BOGOTA,1,1,2,-1,1,-1
18740422,1,1,1,CUNDINAMARCA,1,1,2,-1,1,-1
18740423,1,1,1,BOGOTA,1,1,2,-1,1,-1
18740426,1,1,1,MOSQUERA,1,1,2,-1,1,-1
18740427,1,1,1,BOGOTA,1,1,2,-1,1,-1
18740447,1,6,4,BOGOTA,1,1,2,-1,4,200000
18740448,1,2,1,FUNZA,1,2,2,-1,1,-1
18740452,1,1,1,BOGOTA,1,2,2,-1,2,45000
18740458,1,1,1,BOGOTA,1,1,2,-1,1,-1
18740458,2,1,1,BOGOTA,1,3,2,-1,3,70000
18740458,3,1,1,BOGOTA,1,4,2,-1,3,70000
18740460,1,1,1,BOGOTA,1,1,2,-1,1,-1
18740465,1,1,1,1101,1,1,2,-1,1,-1
18740467,1,1,1,1101,1,1,2,-1,1,-1
18740470,1,4,1,BOGOTA,4,-1,2,-1,2,0
18740472,1,4,1,1101,4,-1,2,-1,1,-1
18740473,1,1,1,CALI,1,1,2,-1,1,-1
18740474,1,9,1,214,1,1,1,1,1,-1
18740477,1,1,1,899,1,1,2,-1,4,90000
18740480,1,1,1,11001,1,1,2,-1,3,100000
18740710,1,1,1,BOGOTA,1,1,2,-1,4,60000
18740719,1,1,1,CHIA,1,1,2,-1,1,-1
18740789,1,1,1,BOGOTA,1,1,2,-1,1,-1
18740789,2,1,1,BOGOTA,1,1,2,-1,1,-1
18740790,1,1,1,BOGOTA,1,1,2,-1,1,-1
18740792,1,1,1,BOGOTA,1,1,2,-1,1,-1
18740811,1,1,2,11001,1,1,2,-1,1,-1
18740813,1,1,1,11001,1,1,2,-1,1,-1
18740816,1,1,1,11001,1,2,2,-1,1,-1
18740827,1,1,1,11001,1,1,2,-1,1,-1
18740827,2,1,1,11001,1,1,2,-1,1,-1
18740829,1,1,1,11001,1,1,2,-1,2,0
18740829,2,1,1,473,1,1,2,-1,2,0
18740870,1,1,1,11001,1,1,2,-1,1,-1
18740870,2,4,1,11001,1,2,1,12,1,-1
18741129,1,1,1,175,1,1,2,-1,1,-1
18741132,1,1,1,11001,2,-1,2,-1,1,-1
18741273,1,6,5,473,1,1,2,-1,4,150000
18741274,1,4,1,11001,1,3,1,12,3,0
18741276,1,1,1,11001,1,1,2,-1,4,100000
18741277,1,1,1,11001,1,5,2,-1,3,100000
18741277,2,1,1,11001,4,-1,2,-1,1,-1
18741329,1,1,1,11001,1,1,2,-1,5,0
18741367,1,4,1,1101,1,1,1,12,1,-1
18741372,1,1,1,1101,1,1,2,-1,1,-1
18741372,2,4,1,1101,1,1,1,12,1,-1
18741432,1,1,1,11001,1,1,2,-1,1,-1
18741432,2,4,1,11001,1,1,1,12,1,-1
18741436,1,1,1,BOGOTA,1,1,2,-1,1,-1
18741438,1,1,1,BOGOTA,1,1,2,-1,1,-1
18741438,2,4,1,BOGOTA,1,1,1,12,1,-1
18741524,1,4,1,11001,1,1,1,12,1,-1
18741609,1,1,1,BOGOTA,1,1,2,-1,2,0
18741609,2,1,1,BOGOTA,1,1,2,-1,2,0
18741609,3,1,1,BOGOTA,1,1,2,-1,2,0
18741610,1,1,1,BOGOTA,1,1,2,-1,2,0
18741610,2,1,1,BOGOTA,1,2,2,-1,2,0
18741610,3,4,1,BOGOTA,1,1,1,12,2,1
18741612,1,1,1,BOGOTA,1,1,2,-1,2,0
18741612,2,1,1,TUNJA,1,2,2,-1,2,0
18741621,1,1,1,11001,1,2,2,-1,1,-1
18741621,2,2,1,11001,1,2,1,12,1,-1
18741669,1,1,1,11001,4,-1,2,-1,1,-1
18741816,1,4,1,11001,1,1,1,12,1,-1
18741817,1,4,1,11001,1,1,1,12,1,-1
18741838,1,1,1,11001,1,1,2,-1,1,-1
18741840,1,1,1,11001,1,1,2,-1,1,-1
18741841,1,1,1,11001,1,1,2,-1,1,-1
18741842,1,5,1,11001,1,1,2,-1,1,-1
18741843,1,1,5,11001,1,1,2,-1,1,-1
18741878,1,1,1,MONTERIA,1,1,2,-1,5,0
18741878,2,2,1,MOSQUERA,1,1,1,12,3,4000
18741881,1,1,1,BOGOTA,1,1,2,-1,1,-1
18741882,1,1,1,BOGOTA,1,1,2,-1,1,-1
18741883,1,5,1,BOGOTA,1,2,2,-1,1,-1
18741886,1,1,1,BOGOTA,1,2,2,-1,1,-1
18741886,2,4,1,BOGOTA,1,3,1,12,1,-1
18741886,3,4,1,BOGOTA,1,4,1,12,1,-1
18741888,1,1,1,BOGOTA,1,1,2,-1,1,-1
18741889,1,1,1,BOGOTA,1,1,2,-1,1,-1
18741891,1,1,1,BOGOTA,1,1,2,-1,1,-1
18741892,1,1,1,CALERA,1,1,2,-1,1,-1
18741907,1,1,5,BOGOTA,1,1,2,-1,1,-1
18741908,1,4,1,BOGOTA,1,1,1,12,1,-1
18741951,1,4,1,CUNDINAMARCA,1,1,1,12,1,-1
18742058,1,1,1,BOGOTA,1,1,2,-1,1,-1
18742062,1,1,1,BOGOTA,1,1,2,-1,1,-1
18742102,1,1,1,BOGOTA,4,-1,2,-1,3,0
18742115,1,1,1,11001,1,1,2,-1,1,-1
18742123,1,1,1,11001,1,1,2,-1,1,-1
18742199,1,4,1,11001,1,1,1,12,1,-1
18742200,1,1,1,11001,1,1,2,-1,1,-1
18742205,1,1,1,11001,1,1,2,-1,1,-1
18742207,1,2,2,11001,1,1,2,-1,1,-1
18742207,2,4,1,11001,1,2,2,-1,1,-1
18742237,1,1,1,11001,1,3,2,-1,1,-1
18742239,1,1,1,11001,1,1,2,-1,3,180000
18742243,1,1,5,11001,1,2,2,-1,1,-1
18742246,1,4,1,11001,1,1,1,12,1,-1
18742253,1,1,1,11001,1,3,2,-1,1,-1
18742336,1,1,1,BOGOTA,1,1,2,-1,1,-1
18742337,1,1,1,BOGOTA,1,1,2,-1,2,0
18742339,1,2,2,BOGOTA,1,1,2,-1,2,90000
